Nom_client,Prénom,RIB,Numéro de compte,CIN,Solde,Consultation opérations,Agence,Date,VL,Nombre dactions
العبيدي,أسرى,26893687784424743765,79592111440,93118009,0.0,rachat,HRAIRIA,2021-02-23,101.935,0
العذراوي,عمر,86207568409642800025,9399717003,23754892,87452.96,souscription,BIZERTE,2023-03-05,110.56,791
العذراوي,عمر,86207568409642800025,9399717003,23754892,53744.369,souscription,BIZERTE,2020-10-27,109.459,491
العذراوي,عمر,86207568409642800025,9399717003,23754892,78011.748,rachat,BIZERTE,2020-08-13,107.012,729
العذراوي,عمر,86207568409642800025,9399717003,23754892,57380.998,rachat,BIZERTE,2023-02-28,105.869,542
العذراوي,عمر,86207568409642800025,9399717003,23754892,91000.074,souscription,BIZERTE,2024-01-20,100.887,902
العمار,عبد الرحمان,69273345637500895976,35327758,109925,99733.744,souscription,LAC II,2021-10-24,104.324,956
العمار,عبد الرحمان,69273345637500895976,35327758,109925,39682.98,souscription,LAC II,2022-04-18,102.54,387
العمار,عبد الرحمان,69273345637500895976,35327758,109925,93347.778,rachat,LAC II,2016-08-29,100.482,929
العمار,عبد الرحمان,69273345637500895976,35327758,109925,43973.01,rachat,LAC II,2014-10-29,106.215,414
العمار,عبد الرحمان,69273345637500895976,35327758,109925,0.0,rachat,LAC II,2014-11-19,103.769,0
الفرجني,أبو إسحاق,91158088848315352511,51189783319,66730574,22983.6,souscription,MONASTIR,2016-03-02,107.4,214
الفرجني,أبو إسحاق,91158088848315352511,51189783319,66730574,21644.174,rachat,MONASTIR,2019-02-04,101.141,214
الفرجني,أبو إسحاق,91158088848315352511,51189783319,66730574,0.0,rachat,MONASTIR,2019-07-06,105.687,0
الفرجني,أبو إسحاق,91158088848315352511,51189783319,66730574,0.0,rachat,MONASTIR,2019-05-09,102.977,0
الفرجني,أبو إسحاق,91158088848315352511,51189783319,66730574,0.0,rachat,MONASTIR,2025-06-28,107.121,0
المرو بن احمد الورى,حادي,33152643472650660851,55156778929,24251786,0.0,rachat,EL MENZAH 4,2017-06-23,109.29,0
المرو بن احمد الورى,حادي,33152643472650660851,55156778929,24251786,0.0,rachat,EL MENZAH 4,2020-04-23,102.894,0
المرو بن احمد الورى,حادي,33152643472650660851,55156778929,24251786,74468.16,souscription,EL MENZAH 4,2020-03-10,110.16,676
المرو بن احمد الورى,حادي,33152643472650660851,55156778929,24251786,48048.837,souscription,EL MENZAH 4,2014-03-05,107.013,449
المرو بن احمد الورى,حادي,33152643472650660851,55156778929,24251786,53744.296,souscription,EL MENZAH 4,2019-03-15,107.704,499
الودي,Fayza,09231036955813407754,57764199466,36453781,0.0,rachat,BEN AROUS,2024-03-07,110.076,0
الودي,Fayza,09231036955813407754,57764199466,36453781,28658.156,souscription,BEN AROUS,2020-04-10,100.909,284
الودي,Fayza,09231036955813407754,57764199466,36453781,28512.748,rachat,BEN AROUS,2018-02-20,100.397,284
الودي,Fayza,09231036955813407754,57764199466,36453781,23793.405,souscription,BEN AROUS,2016-02-11,110.667,215
الورار,سيف,22490456821286814318,15294073831,9404841,40250.392,souscription,JENDOUBA,2019-06-10,110.578,364
الورار,سيف,22490456821286814318,15294073831,9404841,32660.607,souscription,JENDOUBA,2018-05-02,108.507,301
الورار,سيف,22490456821286814318,15294073831,9404841,39548.5,rachat,JENDOUBA,2021-01-04,109.25,362
الورار,سيف,22490456821286814318,15294073831,9404841,31605.324,rachat,JENDOUBA,2019-03-04,104.308,303
الورار,سيف,22490456821286814318,15294073831,9404841,77428.955,souscription,JENDOUBA,2020-06-03,110.455,701
الوراق,إيود,65739430704554247158,56803847038,77111965,23035.296,souscription,MOKNINE,2021-02-09,105.184,219
الوراق,إيود,65739430704554247158,56803847038,77111965,21924.528,rachat,MOKNINE,2025-06-27,100.112,219
الوراق,إيود,65739430704554247158,56803847038,77111965,47710.054,souscription,MOKNINE,2022-02-09,109.931,434
الوراق,إيود,65739430704554247158,56803847038,77111965,66470.512,souscription,MOKNINE,2019-03-20,101.327,656
الوراق,إيود,65739430704554247158,56803847038,77111965,9896.159,souscription,MOKNINE,2016-11-12,108.749,91
الوهاب,اسعد,57883418728281987841,24454571354,65119688,0.0,rachat,HRAIRIA,2016-11-10,105.212,0
الوهاب,اسعد,57883418728281987841,24454571354,65119688,0.0,rachat,HRAIRIA,2023-07-14,105.983,0
الوهاب,اسعد,57883418728281987841,24454571354,65119688,89500.964,souscription,HRAIRIA,2018-08-14,100.676,889
الوهاب,اسعد,57883418728281987841,24454571354,65119688,17706.853,rachat,HRAIRIA,2014-04-22,108.631,163
الوهاب,اسعد,57883418728281987841,24454571354,65119688,72854.1,rachat,HRAIRIA,2022-12-03,100.35,726
اما,Abed Allah,39462916400840680932,87203729163,1508560,0.0,rachat,JENDOUBA,2024-11-12,108.1,0
اما,Abed Allah,39462916400840680932,87203729163,1508560,9958.185,souscription,JENDOUBA,2017-10-08,104.823,95
اما,Abed Allah,39462916400840680932,87203729163,1508560,9521.66,rachat,JENDOUBA,2022-02-10,100.228,95
اما,Abed Allah,39462916400840680932,87203729163,1508560,0.0,rachat,JENDOUBA,2014-06-24,109.589,0
اما,Abed Allah,39462916400840680932,87203729163,1508560,8888.308,souscription,JENDOUBA,2018-01-02,108.394,82
امين,عبد الرحمن,72390399873692893194,37931133165,87263438,0.0,rachat,MANOUBA,2023-04-05,104.412,0
امين,عبد الرحمن,72390399873692893194,37931133165,87263438,0.0,rachat,MANOUBA,2016-03-02,105.187,0
امين,عبد الرحمن,72390399873692893194,37931133165,87263438,72339.744,souscription,MANOUBA,2025-03-22,110.274,656
امين,عبد الرحمن,72390399873692893194,37931133165,87263438,24595.74,rachat,MANOUBA,2016-12-07,105.11,234
بارانوا,نوا,26090418633143072538,94056086024,59628701,6232.798,souscription,BARDO,2018-07-07,100.529,62
بارانوا,نوا,26090418633143072538,94056086024,59628701,6797.308,rachat,BARDO,2024-03-23,109.634,62
بارانوا,نوا,26090418633143072538,94056086024,59628701,0.0,rachat,BARDO,2024-09-27,107.927,0
بارانوا,نوا,26090418633143072538,94056086024,59628701,0.0,rachat,BARDO,2024-11-12,103.217,0
بارانوا,نوا,26090418633143072538,94056086024,59628701,37711.26,souscription,BARDO,2022-06-27,109.308,345
بارووخ,فارس,52783862602536208572,94264323102,92187915,56946.06,souscription,MEGRINE,2025-04-23,110.79,514
بارووخ,فارس,52783862602536208572,94264323102,92187915,91544.532,souscription,MEGRINE,2018-03-25,108.852,841
بارووخ,فارس,52783862602536208572,94264323102,92187915,48315.53,souscription,MEGRINE,2019-09-06,102.799,470
بارووخ,فارس,52783862602536208572,94264323102,92187915,40227.762,rachat,MEGRINE,2017-07-10,104.217,386
بارووخ,فارس,52783862602536208572,94264323102,92187915,61084.992,souscription,MEGRINE,2019-05-19,107.544,568
بازيج,Younes,35969839270801786265,42977620405,97987913,0.0,rachat,KRAM,2016-05-11,105.268,0
برقابل,عبد العزيز,15351354276253446429,4845279334,29417765,0.0,rachat,DJERBA,2014-06-13,109.877,0
برقابل,عبد العزيز,15351354276253446429,4845279334,29417765,65586.024,souscription,DJERBA,2022-10-10,101.213,648
برقابل,عبد العزيز,15351354276253446429,4845279334,29417765,57574.66,souscription,DJERBA,2022-07-28,108.02,533
برقابل,عبد العزيز,15351354276253446429,4845279334,29417765,47134.5,rachat,DJERBA,2017-10-12,100.5,469
برقابل,عبد العزيز,15351354276253446429,4845279334,29417765,6104.84,rachat,DJERBA,2023-07-29,109.015,56
بروك,عبدالرحمن,70420372918946188335,21298382049,4441541,0.0,rachat,ARIANA,2020-06-11,104.056,0
بروك,عبدالرحمن,70420372918946188335,21298382049,4441541,0.0,rachat,ARIANA,2022-03-26,100.614,0
بروك,عبدالرحمن,70420372918946188335,21298382049,4441541,85291.648,souscription,ARIANA,2017-05-16,102.514,832
بروك,عبدالرحمن,70420372918946188335,21298382049,4441541,75987.315,rachat,ARIANA,2017-03-02,104.235,729
بروك,عبدالرحمن,70420372918946188335,21298382049,4441541,11293.023,rachat,ARIANA,2019-06-22,109.641,103
بلبل,امين,93572903308245752503,26282637178,30241699,62822.826,souscription,LAC II,2020-07-28,107.943,582
بلبل,امين,93572903308245752503,26282637178,30241699,15073.021,rachat,LAC II,2016-07-22,108.439,139
بلبل,امين,93572903308245752503,26282637178,30241699,48161.188,rachat,LAC II,2014-04-04,108.716,443
بلبل,امين,93572903308245752503,26282637178,30241699,48941.676,souscription,LAC II,2018-01-13,110.229,444
بلبل,امين,93572903308245752503,26282637178,30241699,43083.252,rachat,LAC II,2022-09-08,104.571,412
بن Issa,Issa,33598285691955111904,74908737966,64976737,0.0,rachat,ARIANA,2018-06-05,110.66,0
بن Issa,جلال,00838460570820055026,21487525404,96856906,56910.854,souscription,ENNASR,2020-02-23,105.586,539
بن Issa,جلال,00838460570820055026,21487525404,96856906,104387.752,souscription,ENNASR,2019-07-01,109.651,952
بن Issa,جلال,00838460570820055026,21487525404,96856906,22077.06,souscription,ENNASR,2025-04-24,102.684,215
بن Issa,جلال,00838460570820055026,21487525404,96856906,24025.508,rachat,ENNASR,2025-04-08,101.803,236
بن علي,علي,97158057914542363891,43273792985,34120311,0.0,rachat,SOUSSE,2023-07-21,104.525,0
بن علي,علي,97158057914542363891,43273792985,34120311,0.0,rachat,SOUSSE,2021-07-18,101.179,0
بن علي,علي,97158057914542363891,43273792985,34120311,0.0,rachat,SOUSSE,2015-12-31,108.499,0
بنليو,زينب,73009286189129125886,54311646004,22863069,0.0,rachat,SOUSSE SAHLOUL,2017-09-06,107.015,0
بنليو,زينب,73009286189129125886,54311646004,22863069,4939.848,souscription,SOUSSE SAHLOUL,2021-11-01,107.388,46
بنليو,زينب,73009286189129125886,54311646004,22863069,4686.25,rachat,SOUSSE SAHLOUL,2019-04-24,101.875,46
بنليو,زينب,73009286189129125886,54311646004,22863069,0.0,rachat,SOUSSE SAHLOUL,2019-02-20,102.753,0
بنليو,زينب,73009286189129125886,54311646004,22863069,0.0,rachat,SOUSSE SAHLOUL,2016-03-13,109.759,0
بو جريج,حسين,94082213189672595052,91259574469,77431642,92246.368,souscription,JENDOUBA,2019-11-10,105.184,877
بو جريج,حسين,94082213189672595052,91259574469,77431642,53201.365,souscription,JENDOUBA,2015-04-16,107.045,497
بو جريج,حسين,94082213189672595052,91259574469,77431642,67397.16,rachat,JENDOUBA,2015-04-30,104.98,642
بو جريج,حسين,94082213189672595052,91259574469,77431642,47773.166,rachat,JENDOUBA,2020-08-21,102.298,467
بو ليلي,نور,78545132684591228679,97256900622,51782551,76500.6,souscription,NABEUL,2017-07-15,103.8,737
بو ليلي,نور,78545132684591228679,97256900622,51782551,31063.86,souscription,NABEUL,2023-07-27,106.02,293
بو ليلي,نور,78545132684591228679,97256900622,51782551,73985.643,souscription,NABEUL,2014-04-16,105.543,701
بو ليلي,نور,78545132684591228679,97256900622,51782551,86335.474,rachat,NABEUL,2022-02-09,109.702,787
بو ليلي,نور,78545132684591228679,97256900622,51782551,103951.392,rachat,NABEUL,2018-05-07,110.118,944
بوالي,نور,66525778002297901125,20180861144,98938462,54140.918,souscription,SOUSSE SAHLOUL,2015-08-06,109.597,494
بوالي,نور,66525778002297901125,20180861144,98938462,91394.835,souscription,SOUSSE SAHLOUL,2023-09-23,103.271,885
بوالي,نور,66525778002297901125,20180861144,98938462,84002.268,rachat,SOUSSE SAHLOUL,2019-10-22,105.266,798
بوالي,نور,66525778002297901125,20180861144,98938462,69861.584,souscription,SOUSSE SAHLOUL,2018-09-03,101.543,688
بوالي,نور,66525778002297901125,20180861144,98938462,75364.926,souscription,SOUSSE SAHLOUL,2020-12-02,110.994,679
بوامر,أواد,07212479666703581091,40797999192,97083872,38991.897,souscription,BIZERTE,2018-05-01,109.221,357
بوامر,أواد,07212479666703581091,40797999192,97083872,4171.053,rachat,BIZERTE,2016-11-21,101.733,41
بوامر,أواد,07212479666703581091,40797999192,97083872,79553.956,souscription,BIZERTE,2014-03-12,108.532,733
بوامر,أواد,07212479666703581091,40797999192,97083872,44021.86,rachat,BIZERTE,2020-03-21,108.965,404
بوامر,أواد,07212479666703581091,40797999192,97083872,93253.63,souscription,BIZERTE,2019-10-28,105.61,883
بوجنيد,أبو,84715294790423182198,42337568522,48312040,11387.985,souscription,BEJA,2014-12-02,108.457,105
بوجنيد,أبو,84715294790423182198,42337568522,48312040,10670.835,rachat,BEJA,2020-03-20,101.627,105
بوجنيد,أبو,84715294790423182198,42337568522,48312040,0.0,rachat,BEJA,2023-01-28,107.154,0
بوجنيد,أبو,84715294790423182198,42337568522,48312040,24510.564,souscription,BEJA,2022-09-29,104.746,234
بوجنيد,أبو,84715294790423182198,42337568522,48312040,23979.384,rachat,BEJA,2018-10-29,102.476,234
بوحمدي,آدم,65560305308356788792,11466339212,69505542,0.0,rachat,MSAKEN,2022-11-22,100.396,0
بوحمدي,آدم,65560305308356788792,11466339212,69505542,33468.423,souscription,MSAKEN,2014-06-09,104.263,321
بوحمدي,آدم,65560305308356788792,11466339212,69505542,47802.882,souscription,MSAKEN,2022-08-09,109.139,438
بوحمدي,آدم,65560305308356788792,11466339212,69505542,83058.888,rachat,MSAKEN,2018-08-14,109.432,759
بورا,عادل,57371988799015948419,33190564781,2966126,0.0,rachat,SFAX II,2024-09-29,105.326,0
بورا,عادل,57371988799015948419,33190564781,2966126,52081.344,souscription,SFAX II,2018-10-14,103.336,504
بورا,عادل,57371988799015948419,33190564781,2966126,76372.725,souscription,SFAX II,2019-01-29,106.815,715
بورا,عادل,57371988799015948419,33190564781,2966126,22166.2,rachat,SFAX II,2020-01-25,110.831,200
بورا,عادل,57371988799015948419,33190564781,2966126,40882.428,souscription,SFAX II,2024-12-31,109.899,372
بورحمصي,بشر,73262754377084355176,49822545624,565452,0.0,rachat,SFAX,2015-11-09,108.82,0
بورحمصي,بشر,73262754377084355176,49822545624,565452,96844.852,souscription,SFAX,2022-05-10,109.553,884
بورحمصي,بشر,73262754377084355176,49822545624,565452,85353.864,souscription,SFAX,2021-10-12,110.562,772
بورحمصي,بشر,73262754377084355176,49822545624,565452,81013.68,rachat,SFAX,2023-12-16,101.904,795
بورحمصي,بشر,73262754377084355176,49822545624,565452,67668.256,souscription,SFAX,2014-12-06,107.752,628
بوسوار,ميمون,24259271277079165146,69801616024,24629546,0.0,rachat,SFAX,2020-12-03,105.731,0
بوسوار,ميمون,24259271277079165146,69801616024,24629546,77705.775,souscription,SFAX,2020-03-16,107.775,721
بوسوار,ميمون,24259271277079165146,69801616024,24629546,5863.715,souscription,SFAX,2014-10-07,106.613,55
بوسوار,ميمون,24259271277079165146,69801616024,24629546,62403.997,rachat,SFAX,2021-09-30,101.141,617
بياني,عبدالله,31103986966709973335,68485999300,22429515,44862.708,souscription,KAIROUAN,2020-07-29,100.364,447
بياني,عبدالله,31103986966709973335,68485999300,22429515,43085.696,souscription,KAIROUAN,2018-01-02,105.344,409
بياني,عبدالله,31103986966709973335,68485999300,22429515,55089.216,souscription,KAIROUAN,2025-08-06,100.896,546
بياني,عبدالله,31103986966709973335,68485999300,22429515,77613.194,souscription,KAIROUAN,2023-02-07,106.174,731
بياني,عبدالله,31103986966709973335,68485999300,22429515,1873.836,souscription,KAIROUAN,2025-02-01,104.102,18
توري,نور,15392225763391081783,30704516603,65864598,87154.407,souscription,BOUMHEL,2014-03-30,108.807,801
توري,نور,15392225763391081783,30704516603,65864598,69958.306,souscription,BOUMHEL,2016-05-18,107.794,649
توري,نور,15392225763391081783,30704516603,65864598,63418.752,rachat,BOUMHEL,2020-11-11,110.102,576
توري,نور,15392225763391081783,30704516603,65864598,64555.491,rachat,BOUMHEL,2023-01-19,101.343,637
توري,نور,15392225763391081783,30704516603,65864598,61350.524,souscription,BOUMHEL,2015-08-06,107.444,571
جابر,Abed Allah,85411811223681381909,17068265669,57800533,0.0,rachat,L'AOUINA,2018-07-06,110.43,0
جابر,Abed Allah,85411811223681381909,17068265669,57800533,0.0,rachat,L'AOUINA,2021-10-18,105.474,0
جابر,Abed Allah,85411811223681381909,17068265669,57800533,1547.82,souscription,L'AOUINA,2023-02-25,103.188,15
جابر,Abed Allah,85411811223681381909,17068265669,57800533,102144.744,souscription,L'AOUINA,2017-01-07,109.129,936
جراوي,Younes,35421808065622031972,26764978680,73724262,71360.56,souscription,KAIROUAN,2019-05-17,104.942,680
جراير,شريف,07443528420951208717,81034904526,81755643,0.0,rachat,KAIROUAN,2025-07-27,109.492,0
جراير,شريف,07443528420951208717,81034904526,81755643,82168.16,souscription,KAIROUAN,2021-06-16,108.116,760
جراير,شريف,07443528420951208717,81034904526,81755643,29290.14,rachat,KAIROUAN,2023-06-09,108.482,270
جراير,شريف,07443528420951208717,81034904526,81755643,52008.6,rachat,KAIROUAN,2024-02-06,106.14,490
جراير,شريف,07443528420951208717,81034904526,81755643,0.0,rachat,KAIROUAN,2018-07-11,108.472,0
جربوعي,ناصر,65362032014703346750,92987273591,74136596,92490.696,souscription,SOUSSE,2023-10-12,101.862,908
جربوعي,ناصر,65362032014703346750,92987273591,74136596,83331.317,rachat,SOUSSE,2016-09-11,110.081,757
جربوعي,ناصر,65362032014703346750,92987273591,74136596,1738.114,rachat,SOUSSE,2018-09-11,102.242,17
جربوعي,ناصر,65362032014703346750,92987273591,74136596,13841.262,rachat,SOUSSE,2025-05-11,103.293,134
جردج,راشد,58770465472547379188,23657856318,82681327,24325.548,souscription,BIZERTE,2020-01-15,106.691,228
جردج,راشد,58770465472547379188,23657856318,82681327,24359.292,rachat,BIZERTE,2015-08-20,106.839,228
جردج,راشد,58770465472547379188,23657856318,82681327,0.0,rachat,BIZERTE,2025-05-14,106.785,0
جردج,راشد,58770465472547379188,23657856318,82681327,0.0,rachat,BIZERTE,2021-12-24,109.309,0
جردج,راشد,58770465472547379188,23657856318,82681327,0.0,rachat,BIZERTE,2015-07-08,101.814,0
جريس,عبد الرحيم,87642842225037241169,66969463782,75144507,0.0,rachat,MONTPLAISIR,2017-03-17,102.65,0
جريس,عبد الرحيم,87642842225037241169,66969463782,75144507,44776.532,souscription,MONTPLAISIR,2019-05-03,110.833,404
جريس,عبد الرحيم,87642842225037241169,66969463782,75144507,21705.925,rachat,MONTPLAISIR,2017-02-08,109.075,199
جريس,عبد الرحيم,87642842225037241169,66969463782,75144507,21242.92,rachat,MONTPLAISIR,2021-06-03,103.624,205
جريسي,مهران,61077672167098332505,6016025551,24673191,25505.124,souscription,MEGRINE,2014-06-29,106.716,239
جريسي,مهران,61077672167098332505,6016025551,24673191,25589.013,rachat,MEGRINE,2023-01-01,107.067,239
جريسي,مهران,61077672167098332505,6016025551,24673191,0.0,rachat,MEGRINE,2021-10-10,105.427,0
جريسي,مهران,61077672167098332505,6016025551,24673191,12556.557,souscription,MEGRINE,2021-08-08,107.321,117
جريسي,مهران,61077672167098332505,6016025551,24673191,12523.329,rachat,MEGRINE,2021-05-06,107.037,117
جرَاب,Abed Allah,08362927709170771358,70490011832,338022,0.0,rachat,HRAIRIA,2021-12-05,100.717,0
جرَاب,Abed Allah,08362927709170771358,70490011832,338022,88680.258,souscription,HRAIRIA,2021-03-22,104.823,846
جرَاب,Abed Allah,08362927709170771358,70490011832,338022,39351.552,rachat,HRAIRIA,2024-12-13,102.478,384
جرَاب,Abed Allah,08362927709170771358,70490011832,338022,50355.69,rachat,HRAIRIA,2019-06-07,108.995,462
جرَاب,Abed Allah,08362927709170771358,70490011832,338022,928.611,souscription,HRAIRIA,2019-05-21,103.179,9
جماعي,إيمان,33018977868915252739,51120893460,62466802,55193.67,souscription,MONTPLAISIR,2023-09-02,105.735,522
جماعي,إيمان,33018977868915252739,51120893460,62466802,47951.206,rachat,MONTPLAISIR,2015-08-06,108.242,443
جماعي,إيمان,33018977868915252739,51120893460,62466802,8119.541,rachat,MONTPLAISIR,2015-07-04,102.779,79
جماعي,إيمان,33018977868915252739,51120893460,62466802,0.0,rachat,MONTPLAISIR,2016-11-01,107.421,0
حارث,Abed Allah,03384450082308717650,3184235906,92487961,0.0,rachat,MANOUBA,2015-08-02,101.072,0
حارث,Abed Allah,03384450082308717650,3184235906,92487961,53922.816,souscription,MANOUBA,2014-08-22,105.318,512
حارث,Abed Allah,03384450082308717650,3184235906,92487961,24711.425,rachat,MANOUBA,2021-11-15,105.155,235
حارث,Abed Allah,03384450082308717650,3184235906,92487961,29308.539,rachat,MANOUBA,2019-08-06,105.807,277
حارث,Abed Allah,03384450082308717650,3184235906,92487961,0.0,rachat,MANOUBA,2024-04-24,110.831,0
حجازي,Abed Allah,34527379929683726269,97704470668,31615066,5119.68,souscription,DJERBA,2014-09-08,106.66,48
حجازي,Abed Allah,34527379929683726269,97704470668,31615066,4913.76,rachat,DJERBA,2023-06-11,102.37,48
حجازي,Abed Allah,34527379929683726269,97704470668,31615066,0.0,rachat,DJERBA,2016-01-18,109.049,0
حجازي,Abed Allah,34527379929683726269,97704470668,31615066,0.0,rachat,DJERBA,2014-09-02,106.662,0
حجازي,Abed Allah,34527379929683726269,97704470668,31615066,73627.051,souscription,DJERBA,2019-12-05,100.721,731
حزان,Abed Allah,54044804655654948793,96121414818,84500697,0.0,rachat,ENNASR,2015-02-07,106.284,0
حزان,Abed Allah,54044804655654948793,96121414818,84500697,26302.712,souscription,ENNASR,2019-01-02,107.798,244
حزان,Abed Allah,54044804655654948793,96121414818,84500697,26447.892,rachat,ENNASR,2019-11-13,108.393,244
حزان,Abed Allah,54044804655654948793,96121414818,84500697,13966.164,souscription,ENNASR,2017-09-27,100.476,139
حسن,الفتوح,85575036187763125475,24956369263,19847931,74141.56,souscription,LAC II,2024-04-10,106.22,698
حسن,الفتوح,85575036187763125475,24956369263,19847931,80982.22,souscription,LAC II,2023-03-21,110.33,734
حسن,الفتوح,85575036187763125475,24956369263,19847931,11428.135,souscription,LAC II,2019-07-02,106.805,107
حسن,الفتوح,85575036187763125475,24956369263,19847931,33302.331,rachat,LAC II,2020-03-18,100.007,333
حسن,الفتوح,85575036187763125475,24956369263,19847931,27560.704,souscription,LAC II,2024-01-08,107.659,256
حسن,نوى,43049435936612078358,28092962218,73850916,36091.808,souscription,KAIROUAN,2014-01-21,110.036,328
حسن,نوى,43049435936612078358,28092962218,73850916,33725.575,souscription,KAIROUAN,2015-07-24,103.771,325
حسن,نوى,43049435936612078358,28092962218,73850916,64042.724,souscription,KAIROUAN,2018-11-16,106.031,604
حسن,نوى,43049435936612078358,28092962218,73850916,59490.9,souscription,KAIROUAN,2016-03-21,104.37,570
حسن,نوى,43049435936612078358,28092962218,73850916,76911.645,souscription,KAIROUAN,2018-11-12,103.515,743
حمد,احمد,52310700399580694763,63298070497,77186713,0.0,rachat,BEN AROUS,2016-05-28,106.344,0
حمد,احمد,52310700399580694763,63298070497,77186713,19081.6,souscription,BEN AROUS,2024-07-21,107.2,178
حمد,احمد,52310700399580694763,63298070497,77186713,78163.785,souscription,BEN AROUS,2024-05-23,109.935,711
حمد,احمد,52310700399580694763,63298070497,77186713,81116.003,souscription,BEN AROUS,2019-08-15,100.267,809
حمد,احمد,52310700399580694763,63298070497,77186713,45691.941,rachat,BEN AROUS,2017-09-14,109.573,417
حمدان,راهب,51620928955374684435,89452968899,36951368,0.0,rachat,KRAM,2021-10-08,100.454,0
حمدان,راهب,51620928955374684435,89452968899,36951368,50628.52,souscription,KRAM,2023-11-06,103.96,487
حمدان,راهب,51620928955374684435,89452968899,36951368,103800.96,souscription,KRAM,2014-12-18,108.126,960
حمدان,راهب,51620928955374684435,89452968899,36951368,24342.296,rachat,KRAM,2019-01-29,100.588,242
حممة,فاطمة,93944599577871909112,83652768201,41796983,34589.28,souscription,BOUMHEL,2016-02-19,104.816,330
حممة,فاطمة,93944599577871909112,83652768201,41796983,28775.45,souscription,BOUMHEL,2016-05-23,104.638,275
حممة,فاطمة,93944599577871909112,83652768201,41796983,17337.439,rachat,BOUMHEL,2014-08-29,103.817,167
حممة,فاطمة,93944599577871909112,83652768201,41796983,45661.062,rachat,BOUMHEL,2025-03-01,104.249,438
حممة,فاطمة,93944599577871909112,83652768201,41796983,53390.649,souscription,BOUMHEL,2014-12-20,105.307,507
حنشل,سعيد,03535489833793110458,53362258040,33494079,0.0,rachat,SFAX II,2019-05-06,109.881,0
حنشل,سعيد,03535489833793110458,53362258040,33494079,79836.165,souscription,SFAX II,2020-07-10,104.361,765
حنشل,سعيد,03535489833793110458,53362258040,33494079,73041.836,souscription,SFAX II,2025-08-23,109.508,667
حنشل,سعيد,03535489833793110458,53362258040,33494079,107913.728,rachat,SFAX II,2015-04-18,108.784,992
خعل,عبد الرحمن,53849586413129235290,3254604111,34207968,0.0,rachat,BOUMHEL,2019-01-02,110.077,0
خعل,عبد الرحمن,53849586413129235290,3254604111,34207968,0.0,rachat,BOUMHEL,2023-10-03,108.461,0
خعل,عبد الرحمن,53849586413129235290,3254604111,34207968,0.0,rachat,BOUMHEL,2018-05-30,100.77,0
خعل,عبد الرحمن,53849586413129235290,3254604111,34207968,0.0,rachat,BOUMHEL,2025-09-11,105.085,0
خلف,زينب,53448015462291290446,64569666622,3908162,0.0,rachat,LES BERGES DU LAC,2020-07-02,110.728,0
خلف,زينب,53448015462291290446,64569666622,3908162,31830.15,souscription,LES BERGES DU LAC,2015-01-22,105.05,303
خلف,زينب,53448015462291290446,64569666622,3908162,3906.756,rachat,LES BERGES DU LAC,2022-12-05,105.588,37
خلف,زينب,53448015462291290446,64569666622,3908162,93901.03,souscription,LES BERGES DU LAC,2024-11-10,101.405,926
خلف,زينب,53448015462291290446,64569666622,3908162,69813.891,souscription,LES BERGES DU LAC,2019-12-25,107.241,651
داويد,جان,84937866439099600485,98869844793,49066552,0.0,rachat,BIZERTE,2020-02-02,103.11,0
داويد,جان,84937866439099600485,98869844793,49066552,18940.566,souscription,BIZERTE,2017-03-05,101.831,186
داويد,جان,84937866439099600485,98869844793,49066552,33731.712,souscription,BIZERTE,2015-03-08,100.392,336
داويد,جان,84937866439099600485,98869844793,49066552,51359.607,rachat,BIZERTE,2014-03-11,101.301,507
داويد,جان,84937866439099600485,98869844793,49066552,10400.695,souscription,BIZERTE,2015-07-28,109.481,95
دماجي,أنس,92154949494265318030,8874270263,13857194,0.0,rachat,NABEUL,2019-07-21,103.655,0
دماجي,أنس,92154949494265318030,8874270263,13857194,0.0,rachat,NABEUL,2025-02-12,102.473,0
دماجي,أنس,92154949494265318030,8874270263,13857194,14268.87,souscription,NABEUL,2014-04-11,100.485,142
دماجي,أنس,92154949494265318030,8874270263,13857194,21605.134,souscription,NABEUL,2020-02-16,102.394,211
دماجي,أنس,92154949494265318030,8874270263,13857194,36752.595,rachat,NABEUL,2024-10-18,104.115,353
رامي,صادق,22997438801746094291,48567437980,88970213,0.0,rachat,NABEUL,2020-05-26,107.546,0
رامي,صادق,22997438801746094291,48567437980,88970213,0.0,rachat,NABEUL,2024-03-13,108.291,0
رامي,صادق,22997438801746094291,48567437980,88970213,0.0,rachat,NABEUL,2021-09-18,106.036,0
رامي,صادق,22997438801746094291,48567437980,88970213,18511.288,souscription,NABEUL,2021-08-23,103.996,178
رقابي,احمد,49272088590718724808,96383644574,41465437,1458.268,souscription,LES BERGES DU LAC,2022-05-22,104.162,14
رقابي,احمد,49272088590718724808,96383644574,41465437,59857.776,souscription,LES BERGES DU LAC,2023-05-02,107.272,558
رقابي,احمد,49272088590718724808,96383644574,41465437,63474.84,rachat,LES BERGES DU LAC,2017-08-28,110.97,572
رقابي,احمد,49272088590718724808,96383644574,41465437,18923.701,souscription,LES BERGES DU LAC,2025-02-03,105.719,179
روشي,سعيد,85812709660873941852,83368600330,35681984,0.0,rachat,BEN AROUS,2023-03-26,101.61,0
روشي,سعيد,85812709660873941852,83368600330,35681984,40380.47,souscription,BEN AROUS,2024-01-16,107.11,377
