id_appel,client_id,agent_id,date_appel,duree,motif,résolution,client_question,agent_response,client_responses
2019021119471579,3246425.0,948167.0,2023-04-27 00:00:00,424.0,Consultation des dernières opérations,Non Résolu,"Bonjour, j'aimerais connaitre mes dernières opérations s'il vous plait","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Daniel Watson, 40513547149989319418"
2019021119472177,7344261.0,599790.0,2023-07-12 00:00:00,347.0,Consultation des dernières opérations,Résolu,"Bonjour, je voudrais avoir un aperçu des dernières opérations que j'ai effectué sur mon compte, s'il vous plait. Merci.","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Amy Johnson, 25113230107637881299"
2019021119476171,1445352.0,399429.0,2023-02-17 00:00:00,505.0,Consultation des dernières opérations,Résolu,"bonjour, je voudrais savoir si je peux consulter mes dernières opérations sur ma carte","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Anthony Walker, 11950230570644463039"
2019021119475509,2160091.0,373988.0,2023-11-18 00:00:00,112.0,Consultation des dernières opérations,Non Résolu,"Bonjour, j'aimerais connaitre mes dernières opérations s'il vous plait","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Teresa Hill, 32116974889076795123"
2019021119474102,7112538.0,925360.0,2023-05-09 00:00:00,515.0,Consultation des dernières opérations,Résolu,bonjour je veux savoir les dernières opérations sur ma carte,"Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Dawn Conley, 12100390584784106503"
2019021119474519,1648389.0,398944.0,2023-09-02 00:00:00,138.0,Consultation des dernières opérations,Non Résolu,Est ce que je peux avoir la réponse d'une de mes opérations ?,"Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Leslie Mcknight DVM, 68062801825754099581"
2019021119471030,2751577.0,771527.0,2023-03-12 00:00:00,362.0,Consultation des dernières opérations,Non Résolu,"bonjour, j'aimerait la liste des dernières opérations faites sur mon compte ?","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Jenna Blackburn MD, 32989019152569346009"
2019021119471531,5986824.0,363972.0,2023-10-22 00:00:00,4.0,Consultation des dernières opérations,Résolu,"Bonjour, je voudrais savoir si je peux télécharger mes dernières opérations sur mon compte.","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Taylor Barnes, 94844168303013349509"
10013208,11203506.0,104735.0,2022-05-13 10:35:50,433.0,Consultation des dernières opérations,Résolu,"Bonsoir, j'aimerais savoir comment je peux consulter mes dernières opérations","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Charles Shah, 12835274923301050286"
5204239,10975470.0,211997.0,2022-08-02 22:32:45,219.0,Consultation des dernières opérations,Résolu,"Bonjour, je suis une cliente de la banque et je souhaite vérifier les dernières opérations sur mon compte. Merci","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Rachel Robertson, 13428420999940021563"
1266350,16940227.0,469954.0,2023-04-10 11:28:32,264.0,Consultation des dernières opérations,Résolu,Bonjour. Je voudrais connaître mes dernières opérations. Merci.,"Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Patrick Wang, 97282824561451091166"
2019021119472638,1829348.0,654904.0,2023-06-11 00:00:00,206.0,Consultation des dernières opérations,Résolu,"bonjour, je voudrais savoir si je peux consulter mes dernières opérations sur ma carte","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Elizabeth Baker, 10961869033666573714"
2019021119471757,7577812.0,675728.0,2023-10-21 00:00:00,251.0,Consultation des dernières opérations,Non Résolu,"Bonjour, je voudrais consulter les dernières opérations","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Kimberly Cole, 14855466953361225354"
1564179,10399743.0,154272.0,2021-04-16 19:10:23,178.0,Consultation des dernières opérations,Résolu,"Bonjour, je souhaiterais avoir les dernières opérations effectuées sur mon compte.","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Barbara Mills, 75255987886088344491"
2019021119470810,6456724.0,934289.0,2023-09-30 00:00:00,554.0,Consultation des dernières opérations,Non Résolu,"Bonjour, je voudrais les dernières opérations de mon compte","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Kristie Edwards, 04529471017873556543"
2019021119473509,7431591.0,601390.0,2023-08-21 00:00:00,162.0,Consultation des dernières opérations,Résolu,"Bonjour, je voudrais connaître les dernières opérations sur ma carte bancaire. Merci.","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Amy Owens, 39361028369543903960"
2019021119471830,1483193.0,231220.0,2023-01-26 00:00:00,23.0,Consultation des dernières opérations,Non Résolu,"Bonjour, je suis une cliente de la banque et je souhaite vérifier les dernières opérations sur mon compte. Merci","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Melissa Graham, 73366879928209069350"
2019021119472772,2388294.0,407210.0,2023-11-10 00:00:00,56.0,Consultation des dernières opérations,Résolu,"Bonjour, je suis une cliente de la banque et je souhaite vérifier les dernières opérations sur mon compte. Merci","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Joshua Clark Jr., 47764809936863791617"
2019021119470953,1725646.0,307526.0,2023-08-20 00:00:00,325.0,Consultation des dernières opérations,Résolu,"Bonjour, je voudrais savoir si j'ai des opérations à faire","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Adrienne Mccarthy, 31190306626644950551"
2019021119473149,6913919.0,952242.0,2023-05-09 00:00:00,215.0,Consultation des dernières opérations,Non Résolu,"Bonjour, je voudrais savoir si j'ai des opérations à faire","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Caroline Cunningham, 34420125225278159208"
2019021119475626,8450705.0,235042.0,2023-12-15 00:00:00,560.0,Consultation des dernières opérations,Non Résolu,"Bonjour, je voudrais savoir si vous avez eu les dernières opérations !","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Pamela Wilson, 53271185601034246051"
2019021119471304,3489157.0,161629.0,2023-02-13 00:00:00,263.0,Consultation des dernières opérations,Résolu,"Bonjour, je souhaiterais avoir les dernières opérations effectuées sur mon compte.","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Joshua Richards, 49343552198062706209"
2019021119475874,5639723.0,433327.0,2023-01-16 00:00:00,563.0,Consultation des dernières opérations,Non Résolu,"Bonjour, je souhaite consulter mes dernières opérations","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Kimberly Daniels, 00720927801496715800"
2019021119474193,3277706.0,583073.0,2023-01-17 00:00:00,145.0,Consultation des dernières opérations,Non Résolu,"bonjour, je veux connaitre les dernières opérations sur mon compte","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Lisa Jones, 73481543780856690109"
2019021119476766,5886140.0,180391.0,2023-06-28 00:00:00,403.0,Consultation des dernières opérations,Non Résolu,"Bonjour, j'ai besoin de connaitre la liste de mes dernières opérations","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Alexis Martinez, 85449003591633890903"
2019021119473913,7657390.0,220701.0,2023-04-10 00:00:00,446.0,Consultation des dernières opérations,Résolu,"bonjour, je voudrais savoir si je peux consulter mes dernières opérations sur ma carte","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Daniel Phillips, 61263698715714513298"
2019021119477074,4999247.0,680273.0,2023-05-04 00:00:00,451.0,Consultation des dernières opérations,Résolu,"Bonjoure, je voudrais connaitre les dernières opérations du compte","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Dustin Christensen, 28383117218194556110"
2019021119472352,6675388.0,343481.0,2023-01-02 00:00:00,173.0,Consultation des dernières opérations,Résolu,"bonjour, je veux connaitre les dernières opérations sur mon compte","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Michael Peters, 36347266970539905616"
2019021119476108,6135825.0,634744.0,2023-09-05 00:00:00,150.0,Consultation des dernières opérations,Non Résolu,"Bonjour, je souhaiterais avoir un retour sur les dernières opérations","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Carrie Copeland, 14115895447824292702"
5552687,90016063.0,255943.0,2022-09-10 15:37:32,57.0,Consultation des dernières opérations,Résolu,"Bonjour, j'aimerais connaitre mes dernières opérations s'il vous plait","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Barbara Wolfe, 30776510655823893678"
2019021119474056,9026551.0,874594.0,2023-02-03 00:00:00,336.0,Consultation des dernières opérations,Non Résolu,bonjour je veux savoir les dernières opérations sur ma carte,"Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Erika Barnett, 07474785933099450410"
2019021119476047,8190104.0,453748.0,2023-12-05 00:00:00,119.0,Consultation des dernières opérations,Résolu,"bonjour, je veux connaitre les dernières opérations sur mon compte","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Karen White, 07099720021537171465"
2019021119475285,7790121.0,179855.0,2023-12-18 00:00:00,253.0,Consultation des dernières opérations,Résolu,"bonjour, j'aimerait la liste des dernières opérations faites sur mon compte ?","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Charles Huang, 64868729337195777554"
2019021119476011,9826245.0,133157.0,2023-07-03 00:00:00,79.0,Consultation des dernières opérations,Résolu,"Bonjour, je souhaite consulter mes dernières opérations et réceptionner les dernières opérations.","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Mr. Daniel Jackson, 05448190413769738669"
2019021119475011,8693574.0,874767.0,2023-03-14 00:00:00,263.0,Consultation des dernières opérations,Non Résolu,"Bonjour, je suis une cliente de la banque et je souhaite vérifier les dernières opérations sur mon compte. Merci","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Shelley Hoover, 34388528333548676676"
2019021119472053,9166027.0,694469.0,2023-11-26 00:00:00,306.0,Consultation des dernières opérations,Résolu,"Bonjour, j'aimerais savoir le montant des dernières opérations","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Molly Ruiz, 76686544843167049435"
253278,32789980.0,699180.0,2022-02-25 20:07:47,235.0,Consultation des dernières opérations,Non Résolu,"bonjour, comment puis-je consulter les dernières opérations sur mon compte?","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Kristen Knight, 53760390966396758391"
2019021119472177,7344261.0,599790.0,2023-07-12 00:00:00,347.0,Consultation des dernières opérations,Résolu,"Bonjour, je voudrais avoir un aperçu des dernières opérations que j'ai effectué sur mon compte, s'il vous plait. Merci.","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Amy Johnson, 25113230107637881299"
2019021119473291,4206486.0,967467.0,2023-10-25 00:00:00,109.0,Consultation des dernières opérations,Non Résolu,"Bonjour, je souhaiterais avoir les dernières opérations effectuées sur mon compte.","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Kerry Bruce, 22564278205087911854"
2019021119473700,9855986.0,827362.0,2023-04-08 00:00:00,440.0,Consultation des dernières opérations,Non Résolu,"Bonjour, je voudrais savoir si je peux consulter mes dernières opérations","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Deanna Bradford, 30745208301753878586"
2019021119472243,9951787.0,754547.0,2023-08-30 00:00:00,377.0,Consultation des dernières opérations,Non Résolu,"Bonjour, j'aimerais savoir le montant des dernières opérations","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Gregory Davis, 35856573072179001948"
2019021119472061,9656959.0,283212.0,2023-10-16 00:00:00,215.0,Consultation des dernières opérations,Résolu,Bonjour. Je voudrais connaître mes dernières opérations. Merci.,"Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Terrance Gay, 71712626380129313145"
2019021119475051,2733056.0,618273.0,2023-07-26 00:00:00,355.0,Consultation des dernières opérations,Résolu,bonjour je veux savoir les dernières opérations sur ma carte,"Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Heather Boyd, 82032644141065148858"
2019021119476407,1352301.0,858223.0,2023-11-23 00:00:00,337.0,Consultation des dernières opérations,Résolu,"Bonjour, je voudrais savoir si je peux télécharger mes dernières opérations sur mon compte.","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Patricia Mcgee, 71539254188069336089"
2019021119475053,4297176.0,135626.0,2023-05-17 00:00:00,300.0,Consultation des dernières opérations,Non Résolu,"Bonjour, je voudrais les dernières opérations de mon compte","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Christina Lane, 78097408895677040599"
2019021119471643,1747978.0,969757.0,2023-03-11 00:00:00,134.0,Consultation des dernières opérations,Résolu,"Salut, j'ai une question concernant mon compte. Je voudrais savoir si je peux consulter mes dernières opérations ? Merci d'avance pour votre aide.","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Brandon Morrison, 73341629842340636319"
2019021119473913,7657390.0,220701.0,2023-04-10 00:00:00,446.0,Consultation des dernières opérations,Résolu,"bonjour, je voudrais savoir si je peux consulter mes dernières opérations sur ma carte","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Daniel Phillips, 61263698715714513298"
2019021119472142,4581530.0,433146.0,2023-05-24 00:00:00,357.0,Consultation des dernières opérations,Non Résolu,"Bonjour, je voudrais savoir si je peux consulter mes dernières opérations","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Joshua Ross, 59037074829669967825"
2019021119477187,2945047.0,408841.0,2023-04-12 00:00:00,98.0,Consultation des dernières opérations,Résolu,Bonjour. Je voudrais connaître mes dernières opérations. Merci.,"Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Alicia Vargas, 68011380956893341105"
10013208,11203506.0,104735.0,2022-05-13 10:35:50,433.0,Consultation des dernières opérations,Résolu,"Bonsoir, j'aimerais savoir comment je peux consulter mes dernières opérations","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Michele Johnson, 44541026993825444227"
2019021119472745,1938801.0,983415.0,2023-04-16 00:00:00,463.0,Consultation des dernières opérations,Résolu,"Bonjour, je voudrais connaître les dernières opérations sur ma carte bancaire. Merci.","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Miss Megan Macias, 71145903253218313431"
2019021119475523,5085125.0,309799.0,2023-01-07 00:00:00,192.0,Consultation des dernières opérations,Résolu,bonjour je veux savoir les dernières opérations sur ma carte,"Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Angelica Weaver, 79279218164330708668"
2019021119475534,3703742.0,802056.0,2023-02-26 00:00:00,80.0,Consultation des dernières opérations,Non Résolu,"Bonjour, j'ai voulu voir les dernières opérations sur ma carte, mais je n'ai rien trouvé et je ne comprends pas pourquoi, peu importe, merci","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Gregory Perez, 15372702221549356714"
2019021119474014,7105205.0,855677.0,2023-12-11 00:00:00,352.0,Consultation des dernières opérations,Non Résolu,"Salut, j'ai une question concernant mon compte. Je voudrais savoir si je peux consulter mes dernières opérations ? Merci d'avance pour votre aide.","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Matthew Beck, 96394858818170728348"
1266350,16940227.0,469954.0,2023-04-10 11:28:32,264.0,Consultation des dernières opérations,Résolu,Bonjour. Je voudrais connaître mes dernières opérations. Merci.,"Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Gerald Bennett, 70961739214114922585"
2019021119475439,3630779.0,862336.0,2023-10-29 00:00:00,206.0,Consultation des dernières opérations,Résolu,"Bonjour, je voudrais savoir si vous avez eu les dernières opérations !","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Leah Parks, 07073501749537080701"
1266350,16940227.0,469954.0,2023-04-10 11:28:32,264.0,Consultation des dernières opérations,Résolu,Bonjour. Je voudrais connaître mes dernières opérations. Merci.,"Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Victor Hart, 53974725964001064595"
2019021119475161,3273207.0,572898.0,2023-07-30 00:00:00,357.0,Consultation des dernières opérations,Non Résolu,"Bonjour, je suis une cliente de la banque et je souhaite vérifier les dernières opérations sur mon compte. Merci","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Zachary Matthews, 25257250039461768858"
2019021119472177,7344261.0,599790.0,2023-07-12 00:00:00,347.0,Consultation des dernières opérations,Résolu,"Bonjour, je voudrais avoir un aperçu des dernières opérations que j'ai effectué sur mon compte, s'il vous plait. Merci.","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Amy Johnson, 25113230107637881299"
10013208,11203506.0,104735.0,2022-05-13 10:35:50,433.0,Consultation des dernières opérations,Résolu,"Bonsoir, j'aimerais savoir comment je peux consulter mes dernières opérations","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Kyle Clark, 51198168199129779081"
2019021119471830,1483193.0,231220.0,2023-01-26 00:00:00,23.0,Consultation des dernières opérations,Non Résolu,"Bonjour, je suis une cliente de la banque et je souhaite vérifier les dernières opérations sur mon compte. Merci","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Melissa Graham, 73366879928209069350"
2019021119477238,5079085.0,985270.0,2023-04-15 00:00:00,46.0,Consultation des dernières opérations,Résolu,"Bonjour, je voudrais les dernières opérations de mon compte","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Rachel Alexander, 20530672789012068095"
2019021119475017,5439691.0,492981.0,2023-01-02 00:00:00,502.0,Consultation des dernières opérations,Résolu,"Bonjour, je voudrais savoir si j'ai des opérations à faire","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Stephen Austin, 75798741599489767657"
2019021119474981,8325561.0,598909.0,2023-02-02 00:00:00,46.0,Consultation des dernières opérations,Non Résolu,"bonjour, je voudrais savoir si je peux consulter mes dernières opérations sur ma carte","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Cassandra Pena, 50141774429024084746"
2019021119474081,5142693.0,685585.0,2023-03-07 00:00:00,278.0,Consultation des dernières opérations,Non Résolu,"Bonjour, je voudrais voir les dernières opérations","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Sandra Wilson, 23439241262144985424"
2019021119477141,1446034.0,153322.0,2023-08-07 00:00:00,346.0,Consultation des dernières opérations,Non Résolu,"Bonjour, je voudrais les dernières opérations de mon compte","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Rose Hoffman, 86471261027869614765"
2019021119475637,9553029.0,149523.0,2023-11-03 00:00:00,506.0,Consultation des dernières opérations,Non Résolu,"Bonjour, j'ai voulu voir les dernières opérations sur ma carte, mais je n'ai rien trouvé et je ne comprends pas pourquoi, peu importe, merci","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Michael Bowman, 77292630125000584187"
253278,32789980.0,699180.0,2022-02-25 20:07:47,235.0,Consultation des dernières opérations,Non Résolu,"bonjour, comment puis-je consulter les dernières opérations sur mon compte?","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Karen Romero, 48921413849238873893"
5552687,90016063.0,255943.0,2022-09-10 15:37:32,57.0,Consultation des dernières opérations,Résolu,"Bonjour, j'aimerais connaitre mes dernières opérations s'il vous plait","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Matthew Rhodes, 23939819131985797874"
2019021119475818,6624050.0,179836.0,2023-03-06 00:00:00,217.0,Consultation des dernières opérations,Non Résolu,"bonjour, je voudrais savoir si je peux consulter mes dernières opérations sur ma carte","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Keith Harper, 68112328182003243078"
2019021119475793,4498491.0,644450.0,2023-10-13 00:00:00,297.0,Consultation des dernières opérations,Résolu,"Bonjour, je voudrais consulter les dernières opérations","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","James Hunt, 40614509461383743721"
2019021119476698,9987273.0,359154.0,2023-05-18 00:00:00,468.0,Consultation des dernières opérations,Résolu,"bonjour, je veux connaitre les dernières opérations sur mon compte","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Lisa Gentry, 77617470781823782530"
1564179,10399743.0,154272.0,2021-04-16 19:10:23,178.0,Consultation des dernières opérations,Résolu,"Bonjour, je souhaiterais avoir les dernières opérations effectuées sur mon compte.","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Sandra Nash, 17859326633511710972"
2019021119471769,7838585.0,193087.0,2023-01-25 00:00:00,591.0,Consultation des dernières opérations,Résolu,"bonjour, je veux connaitre les dernières opérations sur mon compte","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Deanna Brown, 85241442593128001519"
2019021119473213,6278186.0,638465.0,2023-06-02 00:00:00,384.0,Consultation des dernières opérations,Résolu,"Bonjour, je voudrais consulter les dernières opérations","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","David Osborne, 36143985347981118884"
2019021119471886,9110201.0,931732.0,2023-08-10 00:00:00,55.0,Consultation des dernières opérations,Non Résolu,"Bonjour, je voudrais savoir si je peux télécharger mes dernières opérations sur mon compte.","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Troy Wilkinson, 12308992391259963882"
2019021119474981,8325561.0,598909.0,2023-02-02 00:00:00,46.0,Consultation des dernières opérations,Non Résolu,"bonjour, je voudrais savoir si je peux consulter mes dernières opérations sur ma carte","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Cassandra Pena, 50141774429024084746"
2019021119474709,7591480.0,335629.0,2023-06-18 00:00:00,507.0,Consultation des dernières opérations,Non Résolu,bonjour monsieur j'aimerais connaitre les dernieres opérations effectuées sur mon compte,"Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Stacy Williams, 82867880067639156079"
5204239,10975470.0,211997.0,2022-08-02 22:32:45,219.0,Consultation des dernières opérations,Résolu,"Bonjour, je suis une cliente de la banque et je souhaite vérifier les dernières opérations sur mon compte. Merci","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Joshua Jimenez, 77103343900992627221"
2019021119472149,9980430.0,978398.0,2023-08-15 00:00:00,94.0,Consultation des dernières opérations,Non Résolu,Est ce que je peux avoir la réponse d'une de mes opérations ?,"Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Ronald Daniels, 47119812113771180214"
2019021119474194,8879322.0,481647.0,2023-12-27 00:00:00,214.0,Consultation des dernières opérations,Résolu,"bonjour, je voudrais savoir si je peux consulter mes dernières opérations sur ma carte","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Julie Hill, 93007409519852216839"
2019021119472661,6833365.0,723772.0,2023-04-25 00:00:00,98.0,Consultation des dernières opérations,Résolu,"Bonjour, je voudrais avoir un aperçu des dernières opérations que j'ai effectué sur mon compte, s'il vous plait. Merci.","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","David Austin, 56165916836411735394"
2019021119473509,7431591.0,601390.0,2023-08-21 00:00:00,162.0,Consultation des dernières opérations,Résolu,"Bonjour, je voudrais connaître les dernières opérations sur ma carte bancaire. Merci.","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Amy Owens, 39361028369543903960"
2019021119471778,9417434.0,307656.0,2023-07-03 00:00:00,425.0,Consultation des dernières opérations,Résolu,"Bonjour, je souhaiterais avoir un retour sur les dernières opérations","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Michelle Cruz, 09453248693108283134"
2019021119473913,7657390.0,220701.0,2023-04-10 00:00:00,446.0,Consultation des dernières opérations,Résolu,"bonjour, je voudrais savoir si je peux consulter mes dernières opérations sur ma carte","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Daniel Phillips, 61263698715714513298"
2019021119477187,2945047.0,408841.0,2023-04-12 00:00:00,98.0,Consultation des dernières opérations,Résolu,Bonjour. Je voudrais connaître mes dernières opérations. Merci.,"Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Keith Osborne, 12939254772461268962"
2019021119473610,9268385.0,949664.0,2023-06-25 00:00:00,265.0,Consultation des dernières opérations,Résolu,"Bonjoure, je voudrais connaitre les dernières opérations du compte","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","John Hunter, 22156598746104057097"
1802141,41124437.0,122323.0,2020-02-14 16:40:36,204.0,Consultation des dernières opérations,Non Résolu,"bonjour, je veux connaitre les dernières opérations sur mon compte","Bonjour, vous souhaitez consulter vos dernières opérations. Pour cela, nous avons besoin de votre nom, prénom et RIB.","Ali, 123456789123, 20000000000000000018"
